"Date_Long","Date_Short","MHT","PDF"
"December 8, 2008","2008-12-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-128.pdf"
"December 4, 2008","2008-12-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-127.pdf"
"December 3, 2008","2008-12-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-126.pdf"
"December 2, 2008","2008-12-02","","https://yukonassembly.ca/sites/default/files/hansard/32-1-125.pdf"
"December 1, 2008","2008-12-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-124.pdf"
"November 27, 2008","2008-11-27","","https://yukonassembly.ca/sites/default/files/hansard/32-1-123.pdf"
"November 26, 2008","2008-11-26","","https://yukonassembly.ca/sites/default/files/hansard/32-1-122.pdf"
"November 25, 2008","2008-11-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-121.pdf"
"November 24, 2008","2008-11-24","","https://yukonassembly.ca/sites/default/files/hansard/32-1-120.pdf"
"November 20, 2008","2008-11-20","","https://yukonassembly.ca/sites/default/files/hansard/32-1-119.pdf"
"November 19, 2008","2008-11-19","","https://yukonassembly.ca/sites/default/files/hansard/32-1-118.pdf"
"November 18, 2008","2008-11-18","","https://yukonassembly.ca/sites/default/files/hansard/32-1-117.pdf"
"November 17, 2008","2008-11-17","","https://yukonassembly.ca/sites/default/files/hansard/32-1-116.pdf"
"November 13, 2008","2008-11-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-115.pdf"
"November 12, 2008","2008-11-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-114.pdf"
"November 6, 2008","2008-11-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-113.pdf"
"November 5, 2008","2008-11-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-112.pdf"
"November 4, 2008","2008-11-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-111.pdf"
"November 3, 2008","2008-11-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-110.pdf"
"October 30, 2008","2008-10-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-109.pdf"
"October 29, 2008","2008-10-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-108.pdf"
"October 28, 2008","2008-10-28","","https://yukonassembly.ca/sites/default/files/hansard/32-1-107.pdf"
"October 27, 2008","2008-10-27","","https://yukonassembly.ca/sites/default/files/hansard/32-1-106.pdf"
"October 23, 2008","2008-10-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-105.pdf"
"May 15, 2008","2008-05-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-104.pdf"
"May 14, 2008","2008-05-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-103.pdf"
"May 13, 2008","2008-05-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-102.pdf"
"May 12, 2008","2008-05-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-101.pdf"
"May 8, 2008","2008-05-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-100.pdf"
"May 7, 2008","2008-05-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-099.pdf"
"May 6, 2008","2008-05-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-098.pdf"
"May 5, 2008","2008-05-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-097.pdf"
"May 1, 2008","2008-05-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-096.pdf"
"April 30, 2008","2008-04-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-095.pdf"
"April 29, 2008","2008-04-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-094.pdf"
"April 28, 2008","2008-04-28","","https://yukonassembly.ca/sites/default/files/hansard/32-1-093.pdf"
"April 24, 2008","2008-04-24","","https://yukonassembly.ca/sites/default/files/hansard/32-1-092.pdf"
"April 23, 2008","2008-04-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-091.pdf"
"April 22, 2008","2008-04-22","","https://yukonassembly.ca/sites/default/files/hansard/32-1-090.pdf"
"April 21, 2008","2008-04-21","","https://yukonassembly.ca/sites/default/files/hansard/32-1-089.pdf"
"April 17, 2008","2008-04-17","","https://yukonassembly.ca/sites/default/files/hansard/32-1-088.pdf"
"April 16, 2008","2008-04-16","","https://yukonassembly.ca/sites/default/files/hansard/32-1-087.pdf"
"April 15, 2008","2008-04-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-086.pdf"
"April 14, 2008","2008-04-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-085.pdf"
"April 10, 2008","2008-04-10","","https://yukonassembly.ca/sites/default/files/hansard/32-1-084.pdf"
"April 9, 2008","2008-04-09","","https://yukonassembly.ca/sites/default/files/hansard/32-1-083.pdf"
"April 8, 2008","2008-04-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-082.pdf"
"April 7, 2008","2008-04-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-081.pdf"
"April 3, 2008","2008-04-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-080.pdf"
"April 2, 2008","2008-04-02","","https://yukonassembly.ca/sites/default/files/hansard/32-1-079.pdf"
"April 1, 2008","2008-04-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-078.pdf"
"March 31, 2008","2008-03-31","","https://yukonassembly.ca/sites/default/files/hansard/32-1-077.pdf"
"March 27, 2008","2008-03-27","","https://yukonassembly.ca/sites/default/files/hansard/32-1-076.pdf"
"March 26, 2008","2008-03-26","","https://yukonassembly.ca/sites/default/files/hansard/32-1-075.pdf"
"March 25, 2008","2008-03-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-074.pdf"
"March 20, 2008","2008-03-20","","https://yukonassembly.ca/sites/default/files/hansard/32-1-073.pdf"
"December 13, 2007","2007-12-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-072.pdf"
"December 12, 2007","2007-12-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-071.pdf"
"December 11, 2007","2007-12-11","","https://yukonassembly.ca/sites/default/files/hansard/32-1-070.pdf"
"December 10, 2007","2007-12-10","","https://yukonassembly.ca/sites/default/files/hansard/32-1-069.pdf"
"December 6, 2007","2007-12-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-068.pdf"
"December 5, 2007","2007-12-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-067.pdf"
"December 4, 2007","2007-12-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-066.pdf"
"December 3, 2007","2007-12-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-065.pdf"
"November 29, 2007","2007-11-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-064.pdf"
"November 28, 2007","2007-11-28","","https://yukonassembly.ca/sites/default/files/hansard/32-1-063.pdf"
"November 27, 2007","2007-11-27","","https://yukonassembly.ca/sites/default/files/hansard/32-1-062_0.pdf"
"November 26, 2007","2007-11-26","","https://yukonassembly.ca/sites/default/files/hansard/32-1-061.pdf"
"November 22, 2007","2007-11-22","","https://yukonassembly.ca/sites/default/files/hansard/32-1-060.pdf"
"November 21, 2007","2007-11-21","","https://yukonassembly.ca/sites/default/files/hansard/32-1-059.pdf"
"November 20, 2007","2007-11-20","","https://yukonassembly.ca/sites/default/files/hansard/32-1-058.pdf"
"November 19, 2007","2007-11-19","","https://yukonassembly.ca/sites/default/files/hansard/32-1-057.pdf"
"November 15, 2007","2007-11-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-056.pdf"
"November 14, 2007","2007-11-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-055.pdf"
"November 13, 2007","2007-11-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-054.pdf"
"November 8, 2007","2007-11-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-053.pdf"
"November 7, 2007","2007-11-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-052.pdf"
"November 6, 2007","2007-11-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-051.pdf"
"November 5, 2007","2007-11-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-050.pdf"
"November 1, 2007","2007-11-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-049.pdf"
"October 31, 2007","2007-10-31","","https://yukonassembly.ca/sites/default/files/hansard/32-1-048.pdf"
"October 30, 2007","2007-10-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-047.pdf"
"October 29, 2007","2007-10-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-046.pdf"
"October 25, 2007","2007-10-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-045.pdf"
"June 14, 2007","2007-06-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-044.pdf"
"June 13, 2007","2007-06-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-043.pdf"
"June 12, 2007","2007-06-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-042.pdf"
"June 11, 2007","2007-06-11","","https://yukonassembly.ca/sites/default/files/hansard/32-1-041.pdf"
"June 7, 2007","2007-06-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-040.pdf"
"June 6, 2007","2007-06-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-039.pdf"
"June 5, 2007","2007-06-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-038.pdf"
"June 4, 2007","2007-06-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-037.pdf"
"May 31, 2007","2007-05-31","","https://yukonassembly.ca/sites/default/files/hansard/32-1-036.pdf"
"May 30, 2007","2007-05-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-035.pdf"
"May 29, 2007","2007-05-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-034.pdf"
"May 28, 2007","2007-05-28","","https://yukonassembly.ca/sites/default/files/hansard/32-1-033.pdf"
"May 24, 2007","2007-05-24","","https://yukonassembly.ca/sites/default/files/hansard/32-1-032.pdf"
"May 23, 2007","2007-05-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-031.pdf"
"May 22, 2007","2007-05-22","","https://yukonassembly.ca/sites/default/files/hansard/32-1-030.pdf"
"May 17, 2007","2007-05-17","","https://yukonassembly.ca/sites/default/files/hansard/32-1-029.pdf"
"May 16, 2007","2007-05-16","","https://yukonassembly.ca/sites/default/files/hansard/32-1-028.pdf"
"May 15, 2007","2007-05-15","","https://yukonassembly.ca/sites/default/files/hansard/32-1-027.pdf"
"May 14, 2007","2007-05-14","","https://yukonassembly.ca/sites/default/files/hansard/32-1-026.pdf"
"May 10, 2007","2007-05-10","","https://yukonassembly.ca/sites/default/files/hansard/32-1-025.pdf"
"May 9, 2007","2007-05-09","","https://yukonassembly.ca/sites/default/files/hansard/32-1-024.pdf"
"May 8, 2007","2007-05-08","","https://yukonassembly.ca/sites/default/files/hansard/32-1-023.pdf"
"May 7, 2007","2007-05-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-022.pdf"
"May 3, 2007","2007-05-03","","https://yukonassembly.ca/sites/default/files/hansard/32-1-021.pdf"
"May 2, 2007","2007-05-02","","https://yukonassembly.ca/sites/default/files/hansard/32-1-020.pdf"
"May 1, 2007","2007-05-01","","https://yukonassembly.ca/sites/default/files/hansard/32-1-019.pdf"
"April 30, 2007","2007-04-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-018.pdf"
"April 26, 2007","2007-04-26","","https://yukonassembly.ca/sites/default/files/hansard/32-1-017.pdf"
"April 25, 2007","2007-04-25","","https://yukonassembly.ca/sites/default/files/hansard/32-1-016.pdf"
"April 24, 2007","2007-04-24","","https://yukonassembly.ca/sites/default/files/hansard/32-1-015.pdf"
"April 23, 2007","2007-04-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-014.pdf"
"April 19, 2007","2007-04-19","","https://yukonassembly.ca/sites/default/files/hansard/32-1-013.pdf"
"December 13, 2006","2006-12-13","","https://yukonassembly.ca/sites/default/files/hansard/32-1-012.pdf"
"December 12, 2006","2006-12-12","","https://yukonassembly.ca/sites/default/files/hansard/32-1-011.pdf"
"December 11, 2006","2006-12-11","","https://yukonassembly.ca/sites/default/files/hansard/32-1-010.pdf"
"December 7, 2006","2006-12-07","","https://yukonassembly.ca/sites/default/files/hansard/32-1-009.pdf"
"December 6, 2006","2006-12-06","","https://yukonassembly.ca/sites/default/files/hansard/32-1-008.pdf"
"December 5, 2006","2006-12-05","","https://yukonassembly.ca/sites/default/files/hansard/32-1-007.pdf"
"December 4, 2006","2006-12-04","","https://yukonassembly.ca/sites/default/files/hansard/32-1-006.pdf"
"November 30, 2006","2006-11-30","","https://yukonassembly.ca/sites/default/files/hansard/32-1-005.pdf"
"November 29, 2006","2006-11-29","","https://yukonassembly.ca/sites/default/files/hansard/32-1-004.pdf"
"November 28, 2006","2006-11-28","","https://yukonassembly.ca/sites/default/files/hansard/32-1-003.pdf"
"November 27, 2006","2006-11-27","","https://yukonassembly.ca/sites/default/files/hansard/32-1-002.pdf"
"November 23, 2006","2006-11-23","","https://yukonassembly.ca/sites/default/files/hansard/32-1-001.pdf"
"May 24, 2006","2006-05-24","https://yukonassembly.ca/sites/default/files/hansard/31-1-211.html",""
"May 23, 2006","2006-05-23","https://yukonassembly.ca/sites/default/files/hansard/31-1-210.html",""
"May 18, 2006","2006-05-18","https://yukonassembly.ca/sites/default/files/hansard/31-1-209.html",""
"May 17, 2006","2006-05-17","https://yukonassembly.ca/sites/default/files/hansard/31-1-208.html",""
"May 16, 2006","2006-05-16","https://yukonassembly.ca/sites/default/files/hansard/31-1-207.html",""
"May 15, 2006","2006-05-15","https://yukonassembly.ca/sites/default/files/hansard/31-1-206.html",""
"May 11, 2006","2006-05-11","https://yukonassembly.ca/sites/default/files/hansard/31-1-205.html",""
"May 10, 2006","2006-05-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-204.html",""
"May 9, 2006","2006-05-09","https://yukonassembly.ca/sites/default/files/hansard/31-1-203.html",""
"May 8, 2006","2006-05-08","https://yukonassembly.ca/sites/default/files/hansard/31-1-202.html",""
"May 4, 2006","2006-05-04","https://yukonassembly.ca/sites/default/files/hansard/31-1-201.html",""
"May 3, 2006","2006-05-03","https://yukonassembly.ca/sites/default/files/hansard/31-1-200.html",""
"May 2, 2006","2006-05-02","https://yukonassembly.ca/sites/default/files/hansard/31-1-199.html",""
"May 1, 2006","2006-05-01","https://yukonassembly.ca/sites/default/files/hansard/31-1-198.html",""
"April 27, 2006","2006-04-27","https://yukonassembly.ca/sites/default/files/hansard/31-1-197.html",""
"April 26, 2006","2006-04-26","https://yukonassembly.ca/sites/default/files/hansard/31-1-196.html",""
"April 25, 2006","2006-04-25","https://yukonassembly.ca/sites/default/files/hansard/31-1-195.html",""
"April 20, 2006","2006-04-20","https://yukonassembly.ca/sites/default/files/hansard/31-1-193.html",""
"April 20, 2006","2006-04-20","https://yukonassembly.ca/sites/default/files/hansard/31-1-194.html",""
"April 19, 2006","2006-04-19","https://yukonassembly.ca/sites/default/files/hansard/31-1-192.html",""
"April 18, 2006","2006-04-18","https://yukonassembly.ca/sites/default/files/hansard/31-1-191.html",""
"April 13, 2006","2006-04-13","https://yukonassembly.ca/sites/default/files/hansard/31-1-190.html",""
"April 12, 2006","2006-04-12","https://yukonassembly.ca/sites/default/files/hansard/31-1-189.html",""
"April 11, 2006","2006-04-11","https://yukonassembly.ca/sites/default/files/hansard/31-1-188.html",""
"April 10, 2006","2006-04-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-187.html",""
"April 6, 2006","2006-04-06","https://yukonassembly.ca/sites/default/files/hansard/31-1-186.html",""
"April 5, 2006","2006-04-05","https://yukonassembly.ca/sites/default/files/hansard/31-1-185.html",""
"April 4, 2006","2006-04-04","https://yukonassembly.ca/sites/default/files/hansard/31-1-184.html",""
"April 3, 2006","2006-04-03","https://yukonassembly.ca/sites/default/files/hansard/31-1-183.html",""
"March 30, 2006","2006-03-30","https://yukonassembly.ca/sites/default/files/hansard/31-1-182.html",""
"December 19, 2005","2005-12-19","https://yukonassembly.ca/sites/default/files/hansard/31-1-181.html",""
"December 15, 2005","2005-12-15","https://yukonassembly.ca/sites/default/files/hansard/31-1-180.html",""
"December 14, 2005","2005-12-14","https://yukonassembly.ca/sites/default/files/hansard/31-1-179.html",""
"December 13, 2005","2005-12-13","https://yukonassembly.ca/sites/default/files/hansard/31-1-178.html",""
"December 12, 2005","2005-12-12","https://yukonassembly.ca/sites/default/files/hansard/31-1-177.html",""
"December 8, 2005","2005-12-08","https://yukonassembly.ca/sites/default/files/hansard/31-1-176.html",""
"December 7, 2005","2005-12-07","https://yukonassembly.ca/sites/default/files/hansard/31-1-175.html",""
"December 6, 2005","2005-12-06","https://yukonassembly.ca/sites/default/files/hansard/31-1-174.html",""
"December 5, 2005","2005-12-05","https://yukonassembly.ca/sites/default/files/hansard/31-1-173.html",""
"December 1, 2005","2005-12-01","https://yukonassembly.ca/sites/default/files/hansard/31-1-172.html",""
"November 30, 2005","2005-11-30","https://yukonassembly.ca/sites/default/files/hansard/31-1-171.html",""
"November 29, 2005","2005-11-29","https://yukonassembly.ca/sites/default/files/hansard/31-1-170.html",""
"November 28, 2005","2005-11-28","https://yukonassembly.ca/sites/default/files/hansard/31-1-169.html",""
"November 24, 2005","2005-11-24","https://yukonassembly.ca/sites/default/files/hansard/31-1-168.html",""
"November 23, 2005","2005-11-23","https://yukonassembly.ca/sites/default/files/hansard/31-1-167.html",""
"November 22, 2005","2005-11-22","https://yukonassembly.ca/sites/default/files/hansard/31-1-166.html",""
"November 21, 2005","2005-11-21","https://yukonassembly.ca/sites/default/files/hansard/31-1-165.html",""
"November 17, 2005","2005-11-17","https://yukonassembly.ca/sites/default/files/hansard/31-1-164.html",""
"November 16, 2005","2005-11-16","https://yukonassembly.ca/sites/default/files/hansard/31-1-163.html",""
"November 15, 2005","2005-11-15","https://yukonassembly.ca/sites/default/files/hansard/31-1-162.html",""
"November 14, 2005","2005-11-14","https://yukonassembly.ca/sites/default/files/hansard/31-1-161.html",""
"November 10, 2005","2005-11-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-160.html",""
"November 9, 2005","2005-11-09","https://yukonassembly.ca/sites/default/files/hansard/31-1-159.html",""
"November 8, 2005","2005-11-08","https://yukonassembly.ca/sites/default/files/hansard/31-1-158.html",""
"November 7, 2005","2005-11-07","https://yukonassembly.ca/sites/default/files/hansard/31-1-157.html",""
"November 3, 2005","2005-11-03","https://yukonassembly.ca/sites/default/files/hansard/31-1-156.html",""
"November 2, 2005","2005-11-02","https://yukonassembly.ca/sites/default/files/hansard/31-1-155.html",""
"November 1, 2005","2005-11-01","https://yukonassembly.ca/sites/default/files/hansard/31-1-154.html",""
"October 31, 2005","2005-10-31","https://yukonassembly.ca/sites/default/files/hansard/31-1-153.html",""
"October 27, 2005","2005-10-27","https://yukonassembly.ca/sites/default/files/hansard/31-1-152.html",""
"May 17, 2005","2005-05-17","https://yukonassembly.ca/sites/default/files/hansard/31-1-151.html",""
"May 16, 2005","2005-05-16","https://yukonassembly.ca/sites/default/files/hansard/31-1-150.html",""
"May 12, 2005","2005-05-12","https://yukonassembly.ca/sites/default/files/hansard/31-1-149.html",""
"May 11, 2005","2005-05-11","https://yukonassembly.ca/sites/default/files/hansard/31-1-148.html",""
"May 10, 2005","2005-05-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-147.html",""
"May 9, 2005","2005-05-09","https://yukonassembly.ca/sites/default/files/hansard/31-1-146.html",""
"May 5, 2005","2005-05-05","https://yukonassembly.ca/sites/default/files/hansard/31-1-145.html",""
"May 4, 2005","2005-05-04","https://yukonassembly.ca/sites/default/files/hansard/31-1-144.html",""
"May 3, 2005","2005-05-03","https://yukonassembly.ca/sites/default/files/hansard/31-1-143.html",""
"May 2, 2005","2005-05-02","https://yukonassembly.ca/sites/default/files/hansard/31-1-142.html",""
"April 28, 2005","2005-04-28","https://yukonassembly.ca/sites/default/files/hansard/31-1-141.html",""
"April 27, 2005","2005-04-27","https://yukonassembly.ca/sites/default/files/hansard/31-1-140.html",""
"April 26, 2005","2005-04-26","https://yukonassembly.ca/sites/default/files/hansard/31-1-139.html",""
"April 25, 2005","2005-04-25","https://yukonassembly.ca/sites/default/files/hansard/31-1-138.html",""
"April 21, 2005","2005-04-21","https://yukonassembly.ca/sites/default/files/hansard/31-1-137.html",""
"April 20, 2005","2005-04-20","https://yukonassembly.ca/sites/default/files/hansard/31-1-136.html",""
"April 19, 2005","2005-04-19","https://yukonassembly.ca/sites/default/files/hansard/31-1-135.html",""
"April 18, 2005","2005-04-18","https://yukonassembly.ca/sites/default/files/hansard/31-1-134.html",""
"April 14, 2005","2005-04-14","https://yukonassembly.ca/sites/default/files/hansard/31-1-133.html",""
"April 13, 2005","2005-04-13","https://yukonassembly.ca/sites/default/files/hansard/31-1-132.html",""
"April 12, 2005","2005-04-12","https://yukonassembly.ca/sites/default/files/hansard/31-1-131.html",""
"April 11, 2005","2005-04-11","https://yukonassembly.ca/sites/default/files/hansard/31-1-130.html",""
"April 7, 2005","2005-04-07","https://yukonassembly.ca/sites/default/files/hansard/31-1-129.html",""
"April 6, 2005","2005-04-06","https://yukonassembly.ca/sites/default/files/hansard/31-1-128.html",""
"April 4, 2005","2005-04-04","https://yukonassembly.ca/sites/default/files/hansard/31-1-126.html",""
"March 31, 2005","2005-03-31","https://yukonassembly.ca/sites/default/files/hansard/31-1-125.html",""
"March 30, 2005","2005-03-30","https://yukonassembly.ca/sites/default/files/hansard/31-1-124.html",""
"March 29, 2005","2005-03-29","https://yukonassembly.ca/sites/default/files/hansard/31-1-123.html",""
"March 24, 2005","2005-03-24","https://yukonassembly.ca/sites/default/files/hansard/31-1-122.html",""
"December 14, 2004","2004-12-14","https://yukonassembly.ca/sites/default/files/hansard/31-1-121.html",""
"December 13, 2004","2004-12-13","https://yukonassembly.ca/sites/default/files/hansard/31-1-120.html",""
"December 9, 2004","2004-12-09","https://yukonassembly.ca/sites/default/files/hansard/31-1-119.html",""
"December 8, 2004","2004-12-08","https://yukonassembly.ca/sites/default/files/hansard/31-1-118.html",""
"December 7, 2004","2004-12-07","https://yukonassembly.ca/sites/default/files/hansard/31-1-117.html",""
"December 6, 2004","2004-12-06","https://yukonassembly.ca/sites/default/files/hansard/31-1-116.html",""
"December 2, 2004","2004-12-02","https://yukonassembly.ca/sites/default/files/hansard/31-1-115.html",""
"December 1, 2004","2004-12-01","https://yukonassembly.ca/sites/default/files/hansard/31-1-114.html",""
"November 30, 2004","2004-11-30","https://yukonassembly.ca/sites/default/files/hansard/31-1-113.html",""
"November 29, 2004","2004-11-29","https://yukonassembly.ca/sites/default/files/hansard/31-1-112.html",""
"November 25, 2004","2004-11-25","https://yukonassembly.ca/sites/default/files/hansard/31-1-111.html",""
"November 24, 2004","2004-11-24","https://yukonassembly.ca/sites/default/files/hansard/31-1-110.html",""
"November 23, 2004","2004-11-23","https://yukonassembly.ca/sites/default/files/hansard/31-1-109.html",""
"November 22, 2004","2004-11-22","https://yukonassembly.ca/sites/default/files/hansard/31-1-108.html",""
"November 18, 2004","2004-11-18","https://yukonassembly.ca/sites/default/files/hansard/31-1-107.html",""
"November 17, 2004","2004-11-17","https://yukonassembly.ca/sites/default/files/hansard/31-1-106.html",""
"November 16, 2004","2004-11-16","https://yukonassembly.ca/sites/default/files/hansard/31-1-105.html",""
"November 15, 2004","2004-11-15","https://yukonassembly.ca/sites/default/files/hansard/31-1-104.html",""
"November 10, 2004","2004-11-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-103.html",""
"November 9, 2004","2004-11-09","https://yukonassembly.ca/sites/default/files/hansard/31-1-102.html",""
"November 8, 2004","2004-11-08","https://yukonassembly.ca/sites/default/files/hansard/31-1-101.html",""
"November 4, 2004","2004-11-04","https://yukonassembly.ca/sites/default/files/hansard/31-1-100.html",""
"November 3, 2004","2004-11-03","https://yukonassembly.ca/sites/default/files/hansard/31-1-099.html",""
"November 2, 2004","2004-11-02","https://yukonassembly.ca/sites/default/files/hansard/31-1-098_0.html",""
"November 1, 2004","2004-11-01","https://yukonassembly.ca/sites/default/files/hansard/31-1-097.html",""
"October 28, 2004","2004-10-28","https://yukonassembly.ca/sites/default/files/hansard/31-1-096.html",""
"October 27, 2004","2004-10-27","https://yukonassembly.ca/sites/default/files/hansard/31-1-095.html",""
"October 26, 2004","2004-10-26","https://yukonassembly.ca/sites/default/files/hansard/31-1-094.html",""
"October 25, 2004","2004-10-25","https://yukonassembly.ca/sites/default/files/hansard/31-1-093.html",""
"October 21, 2004","2004-10-21","https://yukonassembly.ca/sites/default/files/hansard/31-1-092.html",""
"June 10, 2004","2004-06-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-086.html",""
"May 18, 2004","2004-05-18","https://yukonassembly.ca/sites/default/files/hansard/31-1-091.html",""
"May 17, 2004","2004-05-17","https://yukonassembly.ca/sites/default/files/hansard/31-1-090.html",""
"May 13, 2004","2004-05-13","https://yukonassembly.ca/sites/default/files/hansard/31-1-089.html",""
"May 12, 2004","2004-05-12","https://yukonassembly.ca/sites/default/files/hansard/31-1-088.html",""
"May 6, 2004","2004-05-06","https://yukonassembly.ca/sites/default/files/hansard/31-1-085.html",""
"May 5, 2004","2004-05-05","https://yukonassembly.ca/sites/default/files/hansard/31-1-084.html",""
"May 4, 2004","2004-05-04","https://yukonassembly.ca/sites/default/files/hansard/31-1-083.html",""
"May 3, 2004","2004-05-03","https://yukonassembly.ca/sites/default/files/hansard/31-1-082.html",""
"April 28, 2004","2004-04-28","https://yukonassembly.ca/sites/default/files/hansard/31-1-080.html",""
"April 28, 2004","2004-04-28","https://yukonassembly.ca/sites/default/files/hansard/31-1-081.html",""
"April 27, 2004","2004-04-27","https://yukonassembly.ca/sites/default/files/hansard/31-1-079.html",""
"April 26, 2004","2004-04-26","https://yukonassembly.ca/sites/default/files/hansard/31-1-078.html",""
"April 22, 2004","2004-04-22","https://yukonassembly.ca/sites/default/files/hansard/31-1-077.html",""
"April 21, 2004","2004-04-21","https://yukonassembly.ca/sites/default/files/hansard/31-1-076.html",""
"April 20, 2004","2004-04-20","https://yukonassembly.ca/sites/default/files/hansard/31-1-075.html",""
"April 19, 2004","2004-04-19","https://yukonassembly.ca/sites/default/files/hansard/31-1-074.html",""
"April 15, 2004","2004-04-15","https://yukonassembly.ca/sites/default/files/hansard/31-1-073.html",""
"April 14, 2004","2004-04-14","https://yukonassembly.ca/sites/default/files/hansard/31-1-072.html",""
"April 13, 2004","2004-04-13","https://yukonassembly.ca/sites/default/files/hansard/31-1-071.html",""
"April 11, 2004","2004-04-11","https://yukonassembly.ca/sites/default/files/hansard/31-1-087.html",""
"April 10, 2004","2004-04-10","https://yukonassembly.ca/sites/default/files/hansard/31-1-025.html",""
"April 8, 2004","2004-04-08","https://yukonassembly.ca/sites/default/files/hansard/31-1-070.html",""
"April 7, 2004","2004-04-07","https://yukonassembly.ca/sites/default/files/hansard/31-1-069.html",""
"April 6, 2004","2004-04-06","https://yukonassembly.ca/sites/default/files/hansard/31-1-068.html",""
"April 5, 2004","2004-04-05","https://yukonassembly.ca/sites/default/files/hansard/31-1-127.html",""
"April 5, 2004","2004-04-05","https://yukonassembly.ca/sites/default/files/hansard/31-1-067.html",""
"April 1, 2004","2004-04-01","https://yukonassembly.ca/sites/default/files/hansard/31-1-066.html",""
"March 31, 2004","2004-03-31","https://yukonassembly.ca/sites/default/files/hansard/31-1-065.html",""
"March 30, 2004","2004-03-30","https://yukonassembly.ca/sites/default/files/hansard/31-1-064.html",""
"March 29, 2004","2004-03-29","https://yukonassembly.ca/sites/default/files/hansard/31-1-063.html",""
"March 25, 2004","2004-03-25","https://yukonassembly.ca/sites/default/files/hansard/31-1-062.html",""
